"codigo","nome","sexo","pais_origem","data_nascimento","raca_id","numerorgpai","numerorgmae"
"FSC19248","Vaca19248","F","BR","2018-06-03","Raça 01","",""
"FSC19249","Vaca19249","F","BR","2018-03-25","Raça 01","",""
"FSC19250","Vaca19250","F","BR","2018-03-27","Raça 01","",""
"FSC19251","Vaca19251","F","BR","2018-03-29","Raça 01","",""
"FSC19252","Vaca19252","F","BR","2018-03-30","Raça 01","",""
"FSC19254","Vaca19254","F","BR","2018-03-30","Raça 01","",""
"FSC19256","Vaca19256","F","BR","2018-08-06","Raça 01","",""
"FSC19259","Vaca19259","F","BR","2018-10-01","Raça 01","",""
"FSC19260","Vaca19260","F","BR","2018-01-13","Raça 01","",""
"FSC19261","Vaca19261","F","BR","2018-02-28","Raça 01","",""
"FSC19262","Vaca19262","F","BR","2018-10-03","Raça 01","",""
"FSC19263","Vaca19263","F","BR","2018-11-03","Raça 01","",""
"FSC19264","Vaca19264","F","BR","2018-03-20","Raça 01","",""
"FSC19266","Vaca19266","F","BR","2018-03-20","Raça 01","",""
"FSC19267","Vaca19267","F","BR","2018-03-21","Raça 01","",""
"FSC19269","Vaca19269","F","BR","2018-04-29","Raça 01","",""
"FSC19270","Vaca19270","F","BR","2018-02-05","Raça 01","",""
"FSC19271","Vaca19271","F","BR","2018-04-05","Raça 01","",""
"FSC19272","Vaca19272","F","BR","2018-05-13","Raça 01","",""
"FSC19273","Vaca19273","F","BR","2018-05-13","Raça 01","",""
"FSC19274","Vaca19274","F","BR","2018-05-14","Raça 01","",""
"FSC19275","Vaca19275","F","BR","2018-04-19","Raça 01","",""
"FSC19276","Vaca19276","F","BR","2018-05-15","Raça 01","",""
"FSC19277","Vaca19277","F","BR","2018-03-14","Raça 01","",""
"FSC19278","Vaca19278","F","BR","2018-04-25","Raça 01","",""
"FSC19279","Vaca19279","F","BR","2018-04-05","Raça 01","",""
"FSC19280","Vaca19280","F","BR","2018-07-05","Raça 01","",""
"FSC19282","Vaca19282","F","BR","2018-10-05","Raça 01","",""
"FSC19283","Vaca19283","F","BR","2018-05-15","Raça 01","",""
"FSC19284","Vaca19284","F","BR","2018-05-16","Raça 01","",""
"FSC19285","Vaca19285","F","BR","2018-05-17","Raça 01","",""
"FSC19286","Vaca19286","F","BR","2018-05-18","Raça 01","",""
"FSC19287","Vaca19287","F","BR","2018-05-19","Raça 01","",""
"FSC19288","Vaca19288","F","BR","2018-01-06","Raça 01","",""
"FSC19289","Vaca19289","F","BR","2018-01-06","Raça 01","",""
"FSC19291","Vaca19291","F","BR","2018-02-06","Raça 01","",""
"FSC19293","Vaca19293","F","BR","2018-03-06","Raça 01","",""
"FSC19294","Vaca19294","F","BR","2018-05-06","Raça 01","",""
"FSC19298","Vaca19298","F","BR","2018-04-21","Raça 01","",""
"FSC19300","Vaca19300","F","BR","2018-04-22","Raça 01","",""
"FSC19301","Vaca19301","F","BR","2018-04-22","Raça 01","",""
"FSC19303","Vaca19303","F","BR","2018-04-25","Raça 01","",""
"FSC19304","Vaca19304","F","BR","2018-04-26","Raça 01","",""
"FSC19305","Vaca19305","F","BR","2018-04-28","Raça 01","",""
"FSC19306","Vaca19306","F","BR","2018-02-27","Raça 01","",""
"FSC19307","Vaca19307","F","BR","2018-02-03","Raça 01","",""
"FSC19308","Vaca19308","F","BR","2018-08-05","Raça 01","",""
"FSC19309","Vaca19309","F","BR","2018-10-05","Raça 01","",""
"FSC19310","Vaca19310","F","BR","2018-02-06","Raça 01","",""
"FSC19311","Vaca19311","F","BR","2018-06-06","Raça 01","",""
"FSC19312","Vaca19312","F","BR","2018-10-06","Raça 01","",""
"FSC19313","Vaca19313","F","BR","2018-12-06","Raça 01","",""
"FSC19314","Vaca19314","F","BR","2018-06-13","Raça 01","",""
"FSC19315","Vaca19315","F","BR","2018-06-19","Raça 01","",""
"FSC19316","Vaca19316","F","BR","2018-04-30","Raça 01","",""
"FSC19317","Vaca19317","F","BR","2018-03-05","Raça 01","",""
"FSC19318","Vaca19318","F","BR","2018-04-05","Raça 01","",""
"FSC19321","Vaca19321","F","BR","2018-08-05","Raça 01","",""
"FSC19322","Vaca19322","F","BR","2018-10-05","Raça 01","",""
"FSC19323","Vaca19323","F","BR","2018-12-05","Raça 01","",""
"FSC19324","Vaca19324","F","BR","2018-12-05","Raça 01","",""
"FSC19325","Vaca19325","F","BR","2018-12-05","Raça 01","",""
"FSC19326","Vaca19326","F","BR","2018-05-13","Raça 01","",""
"FSC19327","Vaca19327","F","BR","2018-05-13","Raça 01","",""
"FSC19329","Vaca19329","F","BR","2018-05-16","Raça 01","",""
"FSC19332","Vaca19332","F","BR","2018-04-28","Raça 01","",""
"FSC19333","Vaca19333","F","BR","2018-06-05","Raça 01","",""
"FSC19336","Vaca19336","F","BR","2018-10-05","Raça 01","",""
"FSC19337","Vaca19337","F","BR","2018-05-30","Raça 01","",""
"FSC19338","Vaca19338","F","BR","2018-05-16","Raça 01","",""
"FSC19347","Vaca19347","F","BR","2018-09-01","Raça 01","",""
"FSC19350","Vaca19350","F","BR","2018-11-05","Raça 01","",""
"FSC19351","Vaca19351","F","BR","2018-04-15","Raça 01","",""
"FSC19352","Vaca19352","F","BR","2018-07-06","Raça 01","",""
"FSC19353","Vaca19353","F","BR","2018-11-06","Raça 01","",""
"FSC19355","Vaca19355","F","BR","2018-05-31","Raça 01","",""
"FSC19356","Vaca19356","F","BR","2018-05-28","Raça 01","",""
"FSC19357","Vaca19357","F","BR","2018-05-27","Raça 01","",""
"FSC19358","Vaca19358","F","BR","2018-05-19","Raça 01","",""
"FSC19359","Vaca19359","F","BR","2018-05-16","Raça 01","",""
"FSC19360","Vaca19360","F","BR","2018-05-15","Raça 01","",""
"FSC19361","Vaca19361","F","BR","2018-05-14","Raça 01","",""
"FSC19362","Vaca19362","F","BR","2018-05-14","Raça 01","",""
"FSC19363","Vaca19363","F","BR","2018-11-05","Raça 01","",""
"FSC19364","Vaca19364","F","BR","2018-09-05","Raça 01","",""
"FSC19368","Vaca19368","F","BR","2018-05-04","Raça 01","",""
"FSC19369","Vaca19369","F","BR","2018-09-07","Raça 01","",""
"FSC19375","Vaca19375","F","BR","2018-08-04","Raça 01","",""
"FSC19376","Vaca19376","F","BR","2018-10-04","Raça 01","",""
"FSC19377","Vaca19377","F","BR","2018-06-18","Raça 01","",""
"FSC19390","Vaca19390","F","BR","2018-01-04","Raça 01","",""
"FSC19392","Vaca19392","F","BR","2018-04-04","Raça 01","",""
"FSC19393","Vaca19393","F","BR","2018-08-04","Raça 01","",""
"FSC19395","Vaca19395","F","BR","2018-09-04","Raça 01","",""
"FSC19397","Vaca19397","F","BR","2018-05-04","Raça 01","",""
"FSC19399","Vaca19399","F","BR","2018-04-23","Raça 01","",""
"FSC19401","Vaca19401","F","BR","2018-04-27","Raça 01","",""
"FSC19402","Vaca19402","F","BR","2018-01-04","Raça 01","",""
"FSC19403","Vaca19403","F","BR","2018-03-04","Raça 01","",""
"FSC19404","Vaca19404","F","BR","2018-10-04","Raça 01","",""
"FSC19405","Vaca19405","F","BR","2018-11-04","Raça 01","",""
"FSC19406","Vaca19406","F","BR","2018-12-04","Raça 01","",""
"FSC19407","Vaca19407","F","BR","2018-04-13","Raça 01","",""
"FSC19410","Vaca19410","F","BR","2018-04-14","Raça 01","",""
"FSC19411","Vaca19411","F","BR","2018-06-04","Raça 01","",""
"FSC19412","Vaca19412","F","BR","2018-01-01","Raça 01","",""
"FSC19415","Vaca19415","F","BR","2018-09-04","Raça 01","",""
"FSC19416","Vaca19416","F","BR","2018-03-13","Raça 01","",""
"FSC19417","Vaca19417","F","BR","2018-03-23","Raça 01","",""
"FSC19418","Vaca19418","F","BR","2018-04-25","Raça 01","",""
"FSC19419","Vaca19419","F","BR","2018-02-05","Raça 01","",""
"FSC19421","Vaca19421","F","BR","2018-06-29","Raça 01","",""
"FSC19422","Vaca19422","F","BR","2018-05-17","Raça 01","",""
"FSC19423","Vaca19423","F","BR","2018-05-18","Raça 01","",""
"FSC19424","Vaca19424","F","BR","2018-05-18","Raça 01","",""
"FSC19425","Vaca19425","F","BR","2018-05-18","Raça 01","",""
"FSC19426","Vaca19426","F","BR","2018-05-19","Raça 01","",""
"FSC19428","Vaca19428","F","BR","2018-05-21","Raça 01","",""
"FSC19429","Vaca19429","F","BR","2018-05-22","Raça 01","",""
"FSC19430","Vaca19430","F","BR","2018-05-22","Raça 01","",""
"FSC19431","Vaca19431","F","BR","2018-05-23","Raça 01","",""
"FSC19432","Vaca19432","F","BR","2018-05-25","Raça 01","",""
"FSC19433","Vaca19433","F","BR","2018-05-27","Raça 01","",""
"FSC19434","Vaca19434","F","BR","2018-05-27","Raça 01","",""
"FSC19435","Vaca19435","F","BR","2018-05-28","Raça 01","",""
"FSC19436","Vaca19436","F","BR","2018-05-30","Raça 01","",""
"FSC19437","Vaca19437","F","BR","2018-05-30","Raça 01","",""
"FSC19439","Vaca19439","F","BR","2018-09-04","Raça 01","",""
"FSC19441","Vaca19441","F","BR","2018-04-13","Raça 01","",""
"FSC19442","Vaca19442","F","BR","2018-04-14","Raça 01","",""
"FSC19443","Vaca19443","F","BR","2018-04-22","Raça 01","",""
"FSC19444","Vaca19444","F","BR","2018-04-28","Raça 01","",""
"FSC19445","Vaca19445","F","BR","2018-04-15","Raça 01","",""
"FSC19446","Vaca19446","F","BR","2018-05-20","Raça 01","",""
"FSC19447","Vaca19447","F","BR","2018-03-05","Raça 01","",""
"FSC19448","Vaca19448","F","BR","2018-06-05","Raça 01","",""
"FSC19450","Vaca19450","F","BR","2018-05-19","Raça 01","",""
"FSC19451","Vaca19451","F","BR","2018-05-20","Raça 01","",""
"FSC19452","Vaca19452","F","BR","2018-05-23","Raça 01","",""
"FSC19456","Vaca19456","F","BR","2018-05-29","Raça 01","",""
"FSC19457","Vaca19457","F","BR","2018-05-30","Raça 01","",""
"FSC19458","Vaca19458","F","BR","2018-05-30","Raça 01","",""
"FSC19459","Vaca19459","F","BR","2018-05-30","Raça 01","",""
"FSC19463","Vaca19463","F","BR","2018-06-17","Raça 01","",""
"FSC19465","Vaca19465","F","BR","2018-11-05","Raça 01","",""
"FSC19467","Vaca19467","F","BR","2018-12-05","Raça 01","",""
"FSC19468","Vaca19468","F","BR","2018-05-15","Raça 01","",""
"FSC19469","Vaca19469","F","BR","2018-01-05","Raça 01","",""
"FSC19471","Vaca19471","F","BR","2018-05-20","Raça 01","",""
"FSC19472","Vaca19472","F","BR","2018-05-20","Raça 01","",""
"FSC19473","Vaca19473","F","BR","2018-07-16","Raça 01","",""
"FSC19474","Vaca19474","F","BR","2018-05-07","Raça 01","",""
"FSC19475","Vaca19475","F","BR","2018-07-15","Raça 01","",""
"FSC19477","Vaca19477","F","BR","2018-11-04","Raça 01","",""
"FSC19478","Vaca19478","F","BR","2018-04-13","Raça 01","",""
"FSC19479","Vaca19479","F","BR","2018-04-15","Raça 01","",""
"FSC19480","Vaca19480","F","BR","2018-04-17","Raça 01","",""
"FSC19481","Vaca19481","F","BR","2018-04-19","Raça 01","",""
"FSC19482","Vaca19482","F","BR","2018-04-22","Raça 01","",""
"FSC19484","Vaca19484","F","BR","2018-04-27","Raça 01","",""
"FSC19485","Vaca19485","F","BR","2018-04-28","Raça 01","",""
"FSC19486","Vaca19486","F","BR","2018-04-28","Raça 01","",""
"FSC19487","Vaca19487","F","BR","2018-01-05","Raça 01","",""
"FSC19488","Vaca19488","F","BR","2018-06-05","Raça 01","",""
"FSC19489","Vaca19489","F","BR","2018-09-05","Raça 01","",""
"FSC19491","Vaca19491","F","BR","2018-05-15","Raça 01","",""
"FSC19492","Vaca19492","F","BR","2018-10-05","Raça 01","",""
"FSC19493","Vaca19493","F","BR","2018-02-03","Raça 01","",""
"FSC19494","Vaca19494","F","BR","2018-04-15","Raça 01","",""
"FSC19495","Vaca19495","F","BR","2018-07-15","Raça 01","",""
"FSC19496","Vaca19496","F","BR","2018-02-19","Raça 01","",""
"FSC19497","Vaca19497","F","BR","2018-01-03","Raça 01","",""
"FSC19499","Vaca19499","F","BR","2018-04-13","Raça 01","",""
"FSC19500","Vaca19500","F","BR","2018-04-30","Raça 01","",""
"FSC19501","Vaca19501","F","BR","2018-05-29","Raça 01","",""
"FSC19503","Vaca19503","F","BR","2018-05-28","Raça 01","",""
"FSC19504","Vaca19504","F","BR","2018-01-28","Raça 01","",""
"FSC19505","Vaca19505","F","BR","2018-01-31","Raça 01","",""
"FSC19507","Vaca19507","F","BR","2018-06-29","Raça 01","",""
"FSC19513","Vaca19513","F","BR","2018-01-05","Raça 01","",""
"FSC19514","Vaca19514","F","BR","2018-07-05","Raça 01","",""
"FSC19515","Vaca19515","F","BR","2018-05-19","Raça 01","",""
"FSC19517","Vaca19517","F","BR","2018-05-22","Raça 01","",""
"FSC19518","Vaca19518","F","BR","2018-05-26","Raça 01","",""
"FSC19528","Vaca19528","F","BR","2018-12-07","Raça 01","",""
"FSC19533","Vaca19533","F","BR","2018-10-07","Raça 01","",""
"FSC19535","Vaca19535","F","BR","2018-04-23","Raça 01","",""
"FSC19536","Vaca19536","F","BR","2018-09-05","Raça 01","",""
"FSC19538","Vaca19538","F","BR","2018-05-29","Raça 01","",""
"FSC19540","Vaca19540","F","BR","2018-07-06","Raça 01","",""
"FSC19541","Vaca19541","F","BR","2018-09-06","Raça 01","",""
"FSC19542","Vaca19542","F","BR","2018-06-20","Raça 01","",""
"FSC19543","Vaca19543","F","BR","2018-04-21","Raça 01","",""
"FSC19545","Vaca19545","F","BR","2018-05-31","Raça 01","",""
"FSC19546","Vaca19546","F","BR","2018-10-06","Raça 01","",""
"FSC19547","Vaca19547","F","BR","2018-06-19","Raça 01","",""
"FSC19548","Vaca19548","F","BR","2018-06-21","Raça 01","",""
"FSC19549","Vaca19549","F","BR","2018-06-26","Raça 01","",""
"FSC19550","Vaca19550","F","BR","2018-03-07","Raça 01","",""
"FSC19553","Vaca19553","F","BR","2018-04-21","Raça 01","",""
"FSC19555","Vaca19555","F","BR","2018-04-26","Raça 01","",""
"FSC19557","Vaca19557","F","BR","2018-04-29","Raça 01","",""
"FSC19558","Vaca19558","F","BR","2018-04-30","Raça 01","",""
"FSC19559","Vaca19559","F","BR","2018-04-05","Raça 01","",""
"FSC19560","Vaca19560","F","BR","2018-09-05","Raça 01","",""
"FSC19562","Vaca19562","F","BR","2018-03-01","Raça 01","",""
"FSC19563","Vaca19563","F","BR","2018-01-03","Raça 01","",""
"FSC19565","Vaca19565","F","BR","2018-07-07","Raça 01","",""
"FSC19566","Vaca19566","F","BR","2018-04-16","Raça 01","",""
"FSC19570","Vaca19570","F","BR","2018-04-14","Raça 01","",""
"FSC19572","Vaca19572","F","BR","2018-04-16","Raça 01","",""
"FSC19573","Vaca19573","F","BR","2018-04-16","Raça 01","",""
"FSC19574","Vaca19574","F","BR","2018-04-16","Raça 01","",""
"FSC19577","Vaca19577","F","BR","2018-04-19","Raça 01","",""
"FSC19578","Vaca19578","F","BR","2018-04-21","Raça 01","",""
"FSC19579","Vaca19579","F","BR","2018-04-21","Raça 01","",""
"FSC19583","Vaca19583","F","BR","2018-04-26","Raça 01","",""
"FSC19585","Vaca19585","F","BR","2018-04-01","Raça 01","",""
"FSC19586","Vaca19586","F","BR","2018-04-26","Raça 01","",""
"FSC19587","Vaca19587","F","BR","2018-04-27","Raça 01","",""
"FSC19588","Vaca19588","F","BR","2018-04-28","Raça 01","",""
"FSC19590","Vaca19590","F","BR","2018-04-28","Raça 01","",""
"FSC19591","Vaca19591","F","BR","2018-05-22","Raça 01","",""
"FSC19592","Vaca19592","F","BR","2018-02-18","Raça 01","",""
"FSC19594","Vaca19594","F","BR","2018-03-14","Raça 01","",""
"FSC19598","Vaca19598","F","BR","2018-05-25","Raça 01","",""
"FSC19600","Vaca19600","F","BR","2018-03-06","Raça 01","",""
"FSC19601","Vaca19601","F","BR","2018-04-06","Raça 01","",""
"FSC19605","Vaca19605","F","BR","2018-07-06","Raça 01","",""
"FSC19607","Vaca19607","F","BR","2018-05-26","Raça 01","",""
"FSC19608","Vaca19608","F","BR","2018-01-25","Raça 01","",""
"FSC19609","Vaca19609","F","BR","2018-05-02","Raça 01","",""
"FSC19610","Vaca19610","F","BR","2018-08-03","Raça 01","",""
"FSC19611","Vaca19611","F","BR","2018-11-03","Raça 01","",""
"FSC19612","Vaca19612","F","BR","2018-03-19","Raça 01","",""
"FSC19613","Vaca19613","F","BR","2018-03-21","Raça 01","",""
"FSC19614","Vaca19614","F","BR","2018-03-31","Raça 01","",""
"FSC19615","Vaca19615","F","BR","2018-03-29","Raça 01","",""
"FSC19616","Vaca19616","F","BR","2018-04-04","Raça 01","",""
"FSC19617","Vaca19617","F","BR","2018-04-19","Raça 01","",""
"FSC19618","Vaca19618","F","BR","2018-04-20","Raça 01","",""
"FSC19620","Vaca19620","F","BR","2018-01-05","Raça 01","",""
"FSC19638","Vaca19638","F","BR","2018-05-16","Raça 01","",""
"FSC19641","Vaca19641","F","BR","2018-11-02","Raça 01","",""
"FSC19642","Vaca19642","F","BR","2018-02-15","Raça 01","",""
"FSC19643","Vaca19643","F","BR","2018-02-18","Raça 01","",""
"FSC19644","Vaca19644","F","BR","2018-02-03","Raça 01","",""
"FSC19646","Vaca19646","F","BR","2018-03-21","Raça 01","",""
"FSC19648","Vaca19648","F","BR","2018-02-04","Raça 01","",""
"FSC19649","Vaca19649","F","BR","2018-04-27","Raça 01","",""
"FSC19650","Vaca19650","F","BR","2018-02-15","Raça 01","",""
"FSC19651","Vaca19651","F","BR","2018-02-05","Raça 01","",""
"FSC19652","Vaca19652","F","BR","2018-06-13","Raça 01","",""
"FSC19654","Vaca19654","F","BR","2018-05-14","Raça 01","",""
"FSC19655","Vaca19655","F","BR","2018-05-23","Raça 01","",""
"FSC19657","Vaca19657","F","BR","2018-06-23","Raça 01","",""
"FSC19659","Vaca19659","F","BR","2018-06-26","Raça 01","",""
"FSC19660","Vaca19660","F","BR","2018-06-26","Raça 01","",""
"FSC19661","Vaca19661","F","BR","2018-05-29","Raça 01","",""
"FSC19662","Vaca19662","F","BR","2018-02-28","Raça 01","",""
"FSC19673","Vaca19673","F","BR","2018-02-27","Raça 01","",""
"FSC19675","Vaca19675","F","BR","2018-04-03","Raça 01","",""
"FSC19677","Vaca19677","F","BR","2018-03-21","Raça 01","",""
"FSC19678","Vaca19678","F","BR","2018-03-26","Raça 01","",""
"FSC19679","Vaca19679","F","BR","2018-03-31","Raça 01","",""
"FSC19697","Vaca19697","F","BR","2018-02-26","Raça 01","",""
"FSC19698","Vaca19698","F","BR","2018-05-16","Raça 01","",""
"FSC19700","Vaca19700","F","BR","2018-05-21","Raça 01","",""
"FSC19702","Vaca19702","F","BR","2018-05-13","Raça 01","",""
"FSC19703","Vaca19703","F","BR","2018-09-05","Raça 01","",""
"FSC19707","Vaca19707","F","BR","2018-04-02","Raça 01","",""
"FSC19718","Vaca19718","F","BR","2018-04-01","Raça 01","",""
"FSC19723","Vaca19723","F","BR","2018-04-04","Raça 01","",""
"FSC19726","Vaca19726","F","BR","2018-02-25","Raça 01","",""
"FSC19728","Vaca19728","F","BR","2018-01-18","Raça 01","",""
"FSC19731","Vaca19731","F","BR","2018-11-04","Raça 01","",""
"FSC19740","Vaca19740","F","BR","2018-06-04","Raça 01","",""
"FSC19741","Vaca19741","F","BR","2018-05-04","Raça 01","",""
"FSC19745","Vaca19745","F","BR","2018-03-04","Raça 01","",""
"FSC19755","Vaca19755","F","BR","2018-09-04","Raça 01","",""
"FSC19756","Vaca19756","F","BR","2018-04-03","Raça 01","",""
"FSC19757","Vaca19757","F","BR","2018-04-02","Raça 01","",""
"FSC19758","Vaca19758","F","BR","2018-06-02","Raça 01","",""
"FSC19759","Vaca19759","F","BR","2018-04-05","Raça 01","",""
"FSC19761","Vaca19761","F","BR","2018-05-18","Raça 01","",""
"FSC19764","Vaca19764","F","BR","2018-05-26","Raça 01","",""
"FSC19766","Vaca19766","F","BR","2018-05-28","Raça 01","",""
"FSC19768","Vaca19768","F","BR","2018-05-28","Raça 01","",""
"FSC19770","Vaca19770","F","BR","2018-05-30","Raça 01","",""
"FSC19771","Vaca19771","F","BR","2018-05-30","Raça 01","",""
"FSC19772","Vaca19772","F","BR","2018-05-30","Raça 01","",""
"FSC19773","Vaca19773","F","BR","2018-05-31","Raça 01","",""
"FSC19775","Vaca19775","F","BR","2018-01-06","Raça 01","",""
"FSC19788","Vaca19788","F","BR","2018-04-27","Raça 01","",""
"FSC19789","Vaca19789","F","BR","2018-05-16","Raça 01","",""
"FSC19791","Vaca19791","F","BR","2018-05-23","Raça 01","",""
"FSC19792","Vaca19792","F","BR","2018-05-25","Raça 01","",""
"FSC19793","Vaca19793","F","BR","2018-05-28","Raça 01","",""
"FSC19794","Vaca19794","F","BR","2018-05-31","Raça 01","",""
"FSC19795","Vaca19795","F","BR","2018-07-06","Raça 01","",""
"FSC19796","Vaca19796","F","BR","2018-10-06","Raça 01","",""
"FSC19799","Vaca19799","F","BR","2018-10-05","Raça 01","",""
"FSC19800","Vaca19800","F","BR","2018-11-05","Raça 01","",""
"FSC19801","Vaca19801","F","BR","2018-11-05","Raça 01","",""
"FSC19802","Vaca19802","F","BR","2018-11-05","Raça 01","",""
"FSC19804","Vaca19804","F","BR","2018-05-13","Raça 01","",""
"FSC19808","Vaca19808","F","BR","2018-05-23","Raça 01","",""
"FSC19810","Vaca19810","F","BR","2018-05-24","Raça 01","",""
"FSC19811","Vaca19811","F","BR","2018-05-25","Raça 01","",""
"FSC19814","Vaca19814","F","BR","2018-05-26","Raça 01","",""
"FSC19816","Vaca19816","F","BR","2018-05-27","Raça 01","",""
"FSC19818","Vaca19818","F","BR","2018-05-14","Raça 01","",""
"FSC19819","Vaca19819","F","BR","2018-04-05","Raça 01","",""
"FSC19823","Vaca19823","F","BR","2018-05-15","Raça 01","",""
"FSC19825","Vaca19825","F","BR","2018-06-14","Raça 01","",""
"FSC19828","Vaca19828","F","BR","2018-05-17","Raça 01","",""
"FSC19829","Vaca19829","F","BR","2018-05-13","Raça 01","",""
"FSC19830","Vaca19830","F","BR","2018-05-23","Raça 01","",""
"FSC19831","Vaca19831","F","BR","2018-05-04","Raça 01","",""
"FSC19844","Vaca19844","F","BR","2018-07-21","Raça 01","",""
"FSC19845","Vaca19845","F","BR","2018-07-22","Raça 01","",""
"FSC19848","Vaca19848","F","BR","2018-02-07","Raça 01","",""
"FSC19849","Vaca19849","F","BR","2018-06-19","Raça 01","",""
"FSC19850","Vaca19850","F","BR","2018-08-06","Raça 01","",""
"FSC19851","Vaca19851","F","BR","2018-06-17","Raça 01","",""
"FSC19852","Vaca19852","F","BR","2018-04-19","Raça 01","",""
"FSC19853","Vaca19853","F","BR","2018-08-05","Raça 01","",""
"FSC19854","Vaca19854","F","BR","2018-08-05","Raça 01","",""
